file_name,output_type,experiment_accession,target,Isogenic replicate
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF845VHM.bed.gz,conservative IDR thresholded peaks,ENCSR138SFL,MCM2,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF185SFO.bed.gz,IDR ranked peaks,ENCSR138SFL,MCM2,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF599HNY.bed.gz,IDR ranked peaks,ENCSR138SFL,MCM2,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF294EPR.bed.gz,IDR ranked peaks,ENCSR138SFL,MCM2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF478GOV.bed.gz,IDR ranked peaks,ENCSR138SFL,MCM2,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF629HNM.bed.gz,IDR thresholded peaks,ENCSR138SFL,MCM2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF701SGP.bed.gz,IDR thresholded peaks,ENCSR138SFL,MCM2,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF147IAH.bed.gz,IDR thresholded peaks,ENCSR138SFL,MCM2,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR138SFL/ENCFF530DPF.bed.gz,conservative IDR thresholded peaks,ENCSR138SFL,MCM2,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF596AQS.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF125FXN.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF245HDG.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF991PHJ.bed.gz,conservative IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF511OXK.bed.gz,optimal IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF880PHH.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF780DXP.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF036VQP.bed.gz,peaks and background as input for IDR,ENCSR288MOZ,LARP7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF752ETB.bed.gz,conservative IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF668ZTJ.bed.gz,optimal IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF685WIL.bed.gz,IDR thresholded peaks,ENCSR288MOZ,LARP7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF844BFF.bed.gz,IDR ranked peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF304PQQ.bed.gz,IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF823DYL.bed.gz,IDR ranked peaks,ENCSR288MOZ,LARP7,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF444PMZ.bed.gz,IDR ranked peaks,ENCSR288MOZ,LARP7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF336QDE.bed.gz,IDR thresholded peaks,ENCSR288MOZ,LARP7,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF674HMW.bed.gz,IDR ranked peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR288MOZ/ENCFF296KCF.bed.gz,conservative IDR thresholded peaks,ENCSR288MOZ,LARP7,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF165OLG.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF320JKZ.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF519QZC.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF766NVP.bed.gz,conservative IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF886VSU.bed.gz,optimal IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF094JFK.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF674ELX.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF004CAC.bed.gz,peaks and background as input for IDR,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF589RYN.bed.gz,conservative IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF785BTP.bed.gz,optimal IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF372OUE.bed.gz,IDR thresholded peaks,ENCSR948VFL,IKZF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF847SXQ.bed.gz,conservative IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF881OKF.bed.gz,IDR ranked peaks,ENCSR948VFL,IKZF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF056NCQ.bed.gz,IDR thresholded peaks,ENCSR948VFL,IKZF1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF997QSL.bed.gz,IDR ranked peaks,ENCSR948VFL,IKZF1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF637SIR.bed.gz,IDR thresholded peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF957YQL.bed.gz,IDR ranked peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR948VFL/ENCFF237PQR.bed.gz,IDR ranked peaks,ENCSR948VFL,IKZF1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF074FFL.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF888AZU.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF810MGC.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF562JDH.bed.gz,optimal IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF631IAC.bed.gz,conservative IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF448UGC.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF999UMW.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF735PXM.bed.gz,peaks and background as input for IDR,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF672AGD.bed.gz,conservative IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF618YRQ.bed.gz,optimal IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF744KOC.bed.gz,IDR ranked peaks,ENCSR075HTM,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF122YMX.bed.gz,IDR thresholded peaks,ENCSR075HTM,HDAC2,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF652ZZF.bed.gz,IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF449HPG.bed.gz,IDR ranked peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF197NUI.bed.gz,IDR ranked peaks,ENCSR075HTM,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF789ETZ.bed.gz,IDR ranked peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF695QGI.bed.gz,IDR thresholded peaks,ENCSR075HTM,HDAC2,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR075HTM/ENCFF651ZWZ.bed.gz,conservative IDR thresholded peaks,ENCSR075HTM,HDAC2,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF958LLL.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF904JFG.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF997JHM.bed.gz,conservative IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF940ADN.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF034PQD.bed.gz,optimal IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF823TIB.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF997WEM.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF129ADK.bed.gz,peaks and background as input for IDR,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF505HOV.bed.gz,conservative IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF549TVW.bed.gz,optimal IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF292TAF.bed.gz,IDR ranked peaks,ENCSR987PBI,DNMT1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF207WBC.bed.gz,IDR thresholded peaks,ENCSR987PBI,DNMT1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF412WOK.bed.gz,IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF434XJA.bed.gz,IDR ranked peaks,ENCSR987PBI,DNMT1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF795LAG.bed.gz,IDR thresholded peaks,ENCSR987PBI,DNMT1,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF875VET.bed.gz,IDR ranked peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF846DSS.bed.gz,IDR ranked peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR987PBI/ENCFF981HQX.bed.gz,conservative IDR thresholded peaks,ENCSR987PBI,DNMT1,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF126LQE.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF919KNQ.bed.gz,optimal IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF667XAA.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF408WGV.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF146FGH.bed.gz,conservative IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF689MDM.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF131TQV.bed.gz,conservative IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF553YOE.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF363BOT.bed.gz,peaks and background as input for IDR,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF602FRL.bed.gz,optimal IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF665OFE.bed.gz,IDR ranked peaks,ENCSR315NNL,CHAMP1,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF738XLG.bed.gz,IDR ranked peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF356TJJ.bed.gz,IDR ranked peaks,ENCSR315NNL,CHAMP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF441XFZ.bed.gz,IDR thresholded peaks,ENCSR315NNL,CHAMP1,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF280PKU.bed.gz,IDR thresholded peaks,ENCSR315NNL,CHAMP1,3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF541VYN.bed.gz,IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF628SXO.bed.gz,IDR ranked peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR315NNL/ENCFF626FDW.bed.gz,conservative IDR thresholded peaks,ENCSR315NNL,CHAMP1,1 3
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF051PEB.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF299WDT.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF759MGA.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF209YTE.bed.gz,conservative IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF874QUM.bed.gz,optimal IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF642XCG.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF828OPT.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF444GLG.bed.gz,peaks and background as input for IDR,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF259WDV.bed.gz,conservative IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF180TUM.bed.gz,optimal IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF320JPC.bed.gz,IDR ranked peaks,ENCSR343IFJ,CC2D1A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF056LUA.bed.gz,IDR thresholded peaks,ENCSR343IFJ,CC2D1A,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF226WTD.bed.gz,IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF874WGT.bed.gz,IDR ranked peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF156GHD.bed.gz,IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF363KAP.bed.gz,IDR ranked peaks,ENCSR343IFJ,CC2D1A,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF782WMI.bed.gz,conservative IDR thresholded peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR343IFJ/ENCFF763XFB.bed.gz,IDR ranked peaks,ENCSR343IFJ,CC2D1A,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF839WLX.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF622WDZ.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF701XIM.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF171AYO.bed.gz,conservative IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF197YHU.bed.gz,optimal IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF222FIP.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF572UYY.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF968DGA.bed.gz,peaks and background as input for IDR,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF300RMI.bed.gz,conservative IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF361RWX.bed.gz,optimal IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF820SHI.bed.gz,IDR thresholded peaks,ENCSR643VTW,SMARCA4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF255UVZ.bed.gz,IDR ranked peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF193CLQ.bed.gz,conservative IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF277HMG.bed.gz,IDR ranked peaks,ENCSR643VTW,SMARCA4,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF570HWP.bed.gz,IDR ranked peaks,ENCSR643VTW,SMARCA4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF615ZYZ.bed.gz,IDR thresholded peaks,ENCSR643VTW,SMARCA4,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF793FMG.bed.gz,IDR thresholded peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR643VTW/ENCFF256CMC.bed.gz,IDR ranked peaks,ENCSR643VTW,SMARCA4,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF763UFC.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF279NYK.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF636VOC.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF467YYR.bed.gz,conservative IDR thresholded peaks,ENCSR808AKZ,BCOR,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF057ZUY.bed.gz,optimal IDR thresholded peaks,ENCSR808AKZ,BCOR,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF765TQQ.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,1
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF347TKX.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF536VKO.bed.gz,peaks and background as input for IDR,ENCSR808AKZ,BCOR,1 2
/dcs05/hongkai/data/next_cutntag/public_data/ChIPSeq/TFs/peak/ENCSR808AKZ/ENCFF538UZE.bed.gz,conservative IDR thresholded peaks,ENCSR808AKZ,BCOR,1 2
